"SID","count","L1.beepvar","L1.A_rude","L1.E_quiet","L1.C_lazy","L1.N_relaxed","L1.N_depressed","L1.E_outgoing","L1.A_kind","L1.C_reliable","L1.N_worried","L1.pos_emo","L1.neg_emo","L1.authentic","L1.self_esteem","L1.happy","L1.lonely","L1.aca_motiv","L1.around_others","L1.connected","L2.GPA","L2.life_sat","L2.friendship_sat","L2.community_sat","L2.academic_sat","L2.psych_sat","L2.procrastinate","L2.gender","L2.age"
10497,35,9,2,4,4,2,2,2,4,2,4,3,2,2,2,3,2,4,2,2,NA,12,11,11,12,6,3,2,18
10497,35,10,2,2,3,2,1,5,4,3,4,4,2,4,4,4,1,4,3,4,NA,12,11,11,12,6,3,2,18
10497,35,11,1,4,3,1,2,2,4,4,2,4,2,3,4,4,2,4,2,3,NA,12,11,11,12,6,3,2,18
10497,35,12,2,1,2,2,1,4,5,2,4,4,2,4,5,5,1,4,4,4,NA,12,11,11,12,6,3,2,18
10497,35,14,2,5,2,3,2,2,4,4,4,2,2,4,4,4,2,3,4,2,NA,12,11,11,12,6,3,2,18
10497,35,15,2,3,4,1,2,2,4,4,3,4,2,4,4,5,1,5,3,4,NA,12,11,11,12,6,3,2,18
10497,35,16,1.70967741935484,4,1,1,2,4,3.67741935483871,5,4,2,2,4,4,3,4,4,1,3,NA,12,11,11,12,6,3,2,18
10497,35,17,1,3,3,1,1,4,3,3,4,3,2,3,5,4,1,4,5,4,NA,12,11,11,12,6,3,2,18
10497,35,18,1,2,3,2,1,4,3,3,5,3,4,3,4,4,1,4,2,4,NA,12,11,11,12,6,3,2,18
10497,35,19,1.70967741935484,5,4,4,2,1,3.67741935483871,2,2,4,1,3,4,4,2,1,1,2,NA,12,11,11,12,6,3,2,18
10497,35,20,1,2,4,5,1,5,3,4,1,4,2,4,5,5,1,1,5,5,NA,12,11,11,12,6,3,2,18
10497,35,21,2,1,2,1,1,4,4,4,3,4,2,4,4,4,1,4,5,4,NA,12,11,11,12,6,3,2,18
10497,35,22,2,2,4,2,2,4,4,3,3,5,2,3,4,4,2,4,4,4,NA,12,11,11,12,6,3,2,18
10497,35,23,2,3,2,4,2,2,3,4,3,3,3,3,4,4,3,3,4,4,NA,12,11,11,12,6,3,2,18
10497,35,26,1,2,5,3,1,4,3,3,3,5,2,4,5,5,1,2,3,5,NA,12,11,11,12,6,3,2,18
10497,35,29,1,3,3,3,2,2,3,5,3,2,3,5,3,3,1,5,1,4,NA,12,11,11,12,6,3,2,18
10497,35,30,3,3,1,1,2,3,4,3,5,4,4,4,2,2,2,5,4,3,NA,12,11,11,12,6,3,2,18
10497,35,31,2,4,4,2,3,2,4,3,4,3,4,3,3,3,3,3,2,3,NA,12,11,11,12,6,3,2,18
10497,35,32,2,1,4,1,2,5,4,3,5,5,3,4,4,4,2,4,4,5,NA,12,11,11,12,6,3,2,18
10497,35,33,3,5,2,2,1,3,2,3,3,3,4,3,2,2,2,3,1,3,NA,12,11,11,12,6,3,2,18
10497,35,36,3,4,1,1,2,1,4,5,4,3,2,3,2,3,2,4,3,2,NA,12,11,11,12,6,3,2,18
10497,35,41,2,2,4,4,1,3,4,4,1,4,2,4,4,5,1,2,5,4,NA,12,11,11,12,6,3,2,18
10497,35,42,2,3,4,3,1,4,3,4,2,4,3,3,4,4,1,2,4,4,NA,12,11,11,12,6,3,2,18
10497,35,43,2,5,5,3,2,1,4,3,3,5,3,4,4,4,1,4,4,4,NA,12,11,11,12,6,3,2,18
10497,35,46,1.70967741935484,5,5,4,3,1,3.67741935483871,3,4,3,3,4,2,3,2,2,2,2,NA,12,11,11,12,6,3,2,18
10497,35,47,1,5,5,3,3,1,3,5,2,2,4,3,4,3,1,1,2,4,NA,12,11,11,12,6,3,2,18
10497,35,50,1.70967741935484,5,1,2,3,1,3.67741935483871,4,4,4,3,3,3,3,2,5,2,2,NA,12,11,11,12,6,3,2,18
10497,35,51,3,2,2,3,3,4,3,3,2,4,3,4,5,4,1,2,3,4,NA,12,11,11,12,6,3,2,18
10497,35,58,1,1,3,2,3,5,3,5,3,4,3,4,3,4,1,4,4,4,NA,12,11,11,12,6,3,2,18
10497,35,59,1,2,1,1,2,2,5,5,3,3,3,4,3,4,1,5,3,3,NA,12,11,11,12,6,3,2,18
10525,15,2,1,5,1,2,1,2,2,3,3,3,3,5,2,4,1,4,4,3,3.2,14,12,12,10,14,4,2,19
10525,15,4,1,3,1,3,2,4,4,4,2,4,3,5,4,4,1,3,4,4,3.2,14,12,12,10,14,4,2,19
10525,15,5,3,2,2,3,2,5,3,4,3,4,3,4,4,4,2,4,4,4,3.2,14,12,12,10,14,4,2,19
10525,15,6,4,1,1,4,1,5,2,4,2,5,2,4,5,5,1,4,5,5,3.2,14,12,12,10,14,4,2,19
10525,15,7,1,1,3,4,1,5,4,3,1,5,1,5,5,5,1,3,5,5,3.2,14,12,12,10,14,4,2,19
10525,15,8,1.71428571428571,1,1,4,1,5,3.28571428571429,5,1,5,1,4,4,5,1,2,5,4,3.2,14,12,12,10,14,4,2,19
10525,15,9,1,3,2,3,1,2,4,3,3,4,2,4,3,4,1,4,3,4,3.2,14,12,12,10,14,4,2,19
10525,15,10,2,2,1,2,1,4,3,2,4,4,3,4,4,4,1,4,4,4,3.2,14,12,12,10,14,4,2,19
10525,15,11,2,3,1,2,2,3,2,3,2,3,3,4,3,3,1,4,3,3,3.2,14,12,12,10,14,4,2,19
10525,15,12,2,1,4,2,3,5,4,4,3,4,1,5,4,4,1,3,5,4,3.2,14,12,12,10,14,4,2,19
10525,15,13,1,2,2,3,1,5,4,5,3,4,1,5,4,4,1,4,5,5,3.2,14,12,12,10,14,4,2,19
10525,15,14,1,2,2,3,1,5,4,5,2,4,1,4,5,4,1,4,4,4,3.2,14,12,12,10,14,4,2,19
10525,15,29,2,4,2,3,1,2,3,4,3,3,3,3,3,2,3,4,3,2,3.2,14,12,12,10,14,4,2,19
10525,15,30,1,3,5,4,1,3,4,3,3,3,2,4,4,4,1,2,4,3,3.2,14,12,12,10,14,4,2,19
10525,15,44,2,3,2,4,2,4,3,4,3,5,2,4,4,4,1,2,4,5,3.2,14,12,12,10,14,4,2,19
10483,24,3,2.26666666666667,3,3,5,1,1,3,4,2,4,3,3,5,4,3,2,2,1,3.3,13,12,13,11,11,3,1,23
10483,24,4,2.26666666666667,4,4,5,1,1,3,4,1,3,1,3,5,4,3,2,4,1,3.3,13,12,13,11,11,3,1,23
10483,24,5,1,3,2,2,1,3,3,4,4,4,2,4,5,3,2,1,3,2,3.3,13,12,13,11,11,3,1,23
10483,24,6,2.26666666666667,5,3,4,1,2,3,3,2,4,2,4,5,4,3,3,3,1,3.3,13,12,13,11,11,3,1,23
10483,24,8,3,1,2,3,1,5,3,5,1,4,2,5,5,4,1,1,4,3,3.3,13,12,13,11,11,3,1,23
10483,24,10,1,2,3,4,1,1,2,3,2,3,1,4,4,4,2,3,1,2,3.3,13,12,13,11,11,3,1,23
10483,24,11,1,3,3,3,1,2,2,3,2,4,2,3,4,4,3,4,3,1,3.3,13,12,13,11,11,3,1,23
10483,24,12,2.26666666666667,4,3,2,2,2,3,3,1,4,2,3,3,4,3,3,3,1,3.3,13,12,13,11,11,3,1,23
10483,24,13,2,2,4,4,2,2,3,3,2,3,2,4,4,3,2,3,2,1,3.3,13,12,13,11,11,3,1,23
10483,24,14,1,3,3,3,2,2,3,3,2,4,2,4,4,4,2,4,3,2,3.3,13,12,13,11,11,3,1,23
10483,24,15,2.26666666666667,1,3,4,2,1,3,4,2,4,2,4,4,4,3,4,2,1,3.3,13,12,13,11,11,3,1,23
10483,24,16,2.26666666666667,3,2,3,2,1,3,3,2,4,2,3,4,4,2,4,3,1,3.3,13,12,13,11,11,3,1,23
10483,24,19,2,3,2,3,2,4,3,3,2,4,2,3,4,4,2,4,3,3,3.3,13,12,13,11,11,3,1,23
10483,24,20,3,3,2,3,1,4,3,3,1,4,1,4,4,4,1,2,3,3,3.3,13,12,13,11,11,3,1,23
10483,24,21,3,3,3,3,1,3,3,3,3,3,2,3,4,3,2,3,3,2,3.3,13,12,13,11,11,3,1,23
10483,24,22,3,1,1,3,2,5,4,3,3,4,4,3,4,3,2,2,4,3,3.3,13,12,13,11,11,3,1,23
10483,24,23,2.26666666666667,3,4,4,2,1,3,3,1,3,3,4,4,3,2,2,3,3,3.3,13,12,13,11,11,3,1,23
10483,24,24,2,3,3,3,1,1,3,3,2,4,2,4,4,4,3,3,2,4,3.3,13,12,13,11,11,3,1,23
10483,24,27,3,2,4,5,2,3,4,4,2,4,2,3,4,3,2,3,3,3,3.3,13,12,13,11,11,3,1,23
10483,24,28,3,1,2,2,1,5,3,3,2,4,2,4,4,4,2,2,4,3,3.3,13,12,13,11,11,3,1,23
10483,24,33,3,3,2,2,2,3,3,3,4,3,3,4,3,2,2,3,3,2,3.3,13,12,13,11,11,3,1,23
10483,24,40,2.26666666666667,3,4,2,4,1,3,3,5,2,4,3,3,2,4,2,3,1,3.3,13,12,13,11,11,3,1,23
10483,24,44,3,3,4,3,3,2,3,3,3,3,2,4,3,3,3,2,3,2,3.3,13,12,13,11,11,3,1,23
10483,24,47,2.26666666666667,4,4,4,2,3,3,3,3,3,3,4,3,3,4,1,4,2,3.3,13,12,13,11,11,3,1,23
10488,22,2,2,5,3,4,1,2,4,5,2,2,2,3,3,2,4,5,2,1,NA,9,8,5,8,14,3,1,18
10488,22,7,2,1,3,1,2,4,3,5,5,3,4,4,2,2,1,5,4,3,NA,9,8,5,8,14,3,1,18
10488,22,9,3,4,3,3,3,2,3,5,2,3,3,3,4,2,4,5,2,1,NA,9,8,5,8,14,3,1,18
10488,22,10,2,4,5,2,3,3,2,5,2,2,4,4,3,3,4,4,1,1,NA,9,8,5,8,14,3,1,18
10488,22,17,1,5,5,5,3,1,3,1,5,2,1,3,3,3,4,1,1,1,NA,9,8,5,8,14,3,1,18
10488,22,18,2.27777777777778,5,5,4,2,1,2.77777777777778,3,4,2,3,3,3,2,4,4,1,1,NA,9,8,5,8,14,3,1,18
10488,22,19,2,2,2,3,2,1,2,3,2,4,2,3,3,4,3,4,1,1,NA,9,8,5,8,14,3,1,18
10488,22,21,3,3,3,2,3,1,2,4,4,2,2,3,4,2,3,5,1,1,NA,9,8,5,8,14,3,1,18
10488,22,22,2.27777777777778,4,2,3,4,1,2.77777777777778,4,2,2,3,3,2,2,4,5,2,1,NA,9,8,5,8,14,3,1,18
10488,22,23,4,4,5,5,2,3,2,1,2,2,3,4,3,4,2,2,3,2,NA,9,8,5,8,14,3,1,18
10488,22,24,2,4,5,4,4,2,3,3,3,3,3,2,4,2,2,4,2,1,NA,9,8,5,8,14,3,1,18
10488,22,25,2,4,2,3,2,1,3,4,3,2,4,2,3,2,2,4,1,1,NA,9,8,5,8,14,3,1,18
10488,22,28,2,4,2,4,3,2,4,4,2,3,4,3,4,3,2,4,4,2,NA,9,8,5,8,14,3,1,18
10488,22,29,4,4,4,4,3,2,3,3,3,2,3,3,3,3,3,4,2,1,NA,9,8,5,8,14,3,1,18
10488,22,30,2.27777777777778,5,5,5,2,1,2.77777777777778,2,1,3,3,3,4,3,3,2,2,1,NA,9,8,5,8,14,3,1,18
10488,22,31,2.27777777777778,4,5,5,3,2,2.77777777777778,3,1,3,2,4,4,4,2,1,2,1,NA,9,8,5,8,14,3,1,18
10488,22,32,2,4,5,4,2,1,2,2,2,3,2,3,4,4,2,2,2,2,NA,9,8,5,8,14,3,1,18
10488,22,33,3,4,4,3,2,3,3,3,3,4,2,3,3,3,2,4,3,2,NA,9,8,5,8,14,3,1,18
10488,22,36,1,4,5,5,2,2,2,2,1,2,3,3,3,3,3,2,3,2,NA,9,8,5,8,14,3,1,18
10488,22,42,2,4,5,5,2,1,3,3,1,3,3,3,3,4,4,2,2,1,NA,9,8,5,8,14,3,1,18
10488,22,47,1,4,5,2,4,1,2,2,2,2,3,4,2,2,4,4,2,1,NA,9,8,5,8,14,3,1,18
10488,22,53,3,4,4,3,2,2,4,3,1,2,2,2,3,3,2,4,3,2,NA,9,8,5,8,14,3,1,18
10471,18,2,1,2,3,5,1,3,2,3,2,4,1,3,3,3,1,4,3,2,3,11,12,11,10,12,4,2,18
10471,18,4,1,2,3,4,1,5,3,3,2,5,1,3,4,5,1,5,5,5,3,11,12,11,10,12,4,2,18
10471,18,5,2,2,3,4,2,4,3,3,2,4,2,3,3,1,1,4,5,4,3,11,12,11,10,12,4,2,18
10471,18,6,2,4,3,3,3,3,2,3,3,3,2,3,3,3,2,4,3,2,3,11,12,11,10,12,4,2,18
10471,18,8,1.8125,3,4,4,2,2,2.375,3,3,3,2,3,3,4,2,4,3,3,3,11,12,11,10,12,4,2,18
10471,18,10,2,4,3,3,4,2,2,3,4,3,3,3,3,3,3,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,11,2,4,2,2,3,2,2,2,4,2,4,3,2,2,2,3,2,2,3,11,12,11,10,12,4,2,18
10471,18,12,2,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,13,2,4,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,14,2,4,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,15,2,3,2,3,2,3,3,3,4,3,3,3,3,3,2,4,3,3,3,11,12,11,10,12,4,2,18
10471,18,17,1.8125,4,2,3,2,2,2.375,3,3,3,2,3,3,4,2,4,2,2,3,11,12,11,10,12,4,2,18
10471,18,20,2,5,3,2,3,3,2,2,3,3,3,3,3,3,1,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,23,1,2,3,4,1,4,3,3,2,5,1,4,4,4,1,3,4,4,3,11,12,11,10,12,4,2,18
10471,18,26,2,3,3,3,2,3,2,3,2,3,2,3,3,4,1,3,3,2,3,11,12,11,10,12,4,2,18
10471,18,38,2,2,3,3,2,3,3,3,3,3,2,3,3,3,1,4,3,3,3,11,12,11,10,12,4,2,18
10471,18,42,2,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,11,12,11,10,12,4,2,18
10471,18,44,2,3,5,4,3,2,2,3,4,3,3,3,3,3,1,3,3,3,3,11,12,11,10,12,4,2,18
10447,26,2,1,2,1,5,1,4,4,4.99979771751178,1,5,1,4,5,5,1,4,5,2,3.4,14,NA,7,13,14,2,2,19
10447,26,4,1,1,1,5,1,5,5,5.00008760156232,1,5,1,5,5,5,1,3,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,5,1.04545454545455,5,1,3,1,1,4.81818181818182,4.99989121768145,3,3,2,5,5,4,1,5,2,1,3.4,14,NA,7,13,14,2,2,19
10447,26,6,1,4,3,2,1,4,5,4.99982639290403,2,3,3,5,4,3,1,2,3,3,3.4,14,NA,7,13,14,2,2,19
10447,26,7,1.04545454545455,5,1,2,1,1,4.81818181818182,4.99984946038422,4,2,2,5,4,3,4,5,2,1,3.4,14,NA,7,13,14,2,2,19
10447,26,8,2,2,2,2,1,3,4,5.0002281392511,2,4,2,5,4,3,1,3,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,9,1,4,1,4,1,5,5,5.00000999037871,3,5,1,5,5,5,1,5,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,10,1,1,1,3,1,5,5,5.00013900979729,3,5,1,5,5,5,1,5,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,11,1,3,2,3,1,5,5,4.99994678397762,3,4,1,5,5,5,1,4,4,5,3.4,14,NA,7,13,14,2,2,19
10447,26,12,1,4,2,3,1,3,5,5.00000105083915,3,4,1,5,5,4,1,5,4,2,3.4,14,NA,7,13,14,2,2,19
10447,26,13,1,5,3,2,3,2,5,5.00018320555548,4,3,3,3,4,3,1,4,3,3,3.4,14,NA,7,13,14,2,2,19
10447,26,14,1,3,3,1,4,1,5,4.99993826426252,5,1,5,3,1,1,2,1,3,5,3.4,14,NA,7,13,14,2,2,19
10447,26,15,1,1,1,3,3,4,5,4.99991685470361,5,3,3,5,4,3,1,3,3,4,3.4,14,NA,7,13,14,2,2,19
10447,26,16,1,1,1,2,3,5,5,4.9998228280169,5,4,2,5,4,4,1,3,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,17,1,5,1,3,1,5,5,4.99979093363646,2,4,1,5,5,5,1,3,4,4,3.4,14,NA,7,13,14,2,2,19
10447,26,18,1,3,2,4,1,3,5,4.99982752833668,3,5,1,5,5,4,1,5,3,3,3.4,14,NA,7,13,14,2,2,19
10447,26,22,1,3,2,3,1,4,5,4.99979938354525,2,4,1,5,5,5,1,4,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,23,1,5,1,3,1,1,5,4.99980798879764,2,3,1,5,5,3,1,5,3,1,3.4,14,NA,7,13,14,2,2,19
10447,26,25,1,2,1,4,1,5,5,5.00002032668169,2,5,1,5,5,5,1,5,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,27,1,2,3,2,1,3,5,4.99979571814184,3,3,2,5,5,3,1,3,2,3,3.4,14,NA,7,13,14,2,2,19
10447,26,29,1,5,1,4,1,2,5,4.99989695822753,2,5,1,5,5,5,1,5,2,4,3.4,14,NA,7,13,14,2,2,19
10447,26,35,1,2,1,5,1,5,5,4.99997408292742,3,5,1,5,5,4,1,5,5,5,3.4,14,NA,7,13,14,2,2,19
10447,26,37,1.04545454545455,5,2,4,1,2,4.81818181818182,5.00023995962281,3,3,2,5,5,4,1,5,2,2,3.4,14,NA,7,13,14,2,2,19
10447,26,38,1,5,1,3,1,1,3,5.00004079331819,3,5,1,5,5,4,1,5,1,1,3.4,14,NA,7,13,14,2,2,19
10447,26,49,1,5,1,2,1,1,5,4.99994196536664,5,3,3,5,4,3,1,5,2,1,3.4,14,NA,7,13,14,2,2,19
10447,26,51,1.04545454545455,5,1,1,1,1,4.81818181818182,4.99977462135031,5,3,3,5,5,3,1,5,2,1,3.4,14,NA,7,13,14,2,2,19
10490,56,2,1.45833333333333,3,2,3,2,2,3,4,2,3,2,3,3,3,2,3,3,3,4,NA,11,11,13,15,2,2,19
10490,56,5,2,2,2,3,1,3,3,3,2,3,2,2,2,4,2,3,4,3,4,NA,11,11,13,15,2,2,19
10490,56,6,1.45833333333333,4,2,4,2,2,3.33333333333333,3,2,3,2,2,3,3,2,3,2,2,4,NA,11,11,13,15,2,2,19
10490,56,7,1.45833333333333,5,4,5,1,2,3.33333333333333,3,1,4,2,2,2,4,2,2,2,2,4,NA,11,11,13,15,2,2,19
10490,56,8,1.45833333333333,4,2,3,1,1,3.33333333333333,3,1,3,2,2,2,3,2,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,9,1.45833333333333,5,2,4,1,1,3.33333333333333,3,1,3,1,2,1,3,1,4,1,1,4,NA,11,11,13,15,2,2,19
10490,56,10,1.45833333333333,4,2,3,1,1,3.33333333333333,3,1,3,1,2,2,3,1,3,2,1,4,NA,11,11,13,15,2,2,19
10490,56,11,2,2,2,3,1,3,4,3,1,4,1,3,3,4,2,2,3,4,4,NA,11,11,13,15,2,2,19
10490,56,12,1.45833333333333,4,3,3,1,1,3.33333333333333,3,1,3,1,1,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,13,2,2,2,3,1,3,3,3,1,3,1,3,3,3,2,2,2,3,4,NA,11,11,13,15,2,2,19
10490,56,14,1.45833333333333,4,3,3,1,1,3.33333333333333,3,1,3,2,2,2,3,1,3,2,1,4,NA,11,11,13,15,2,2,19
10490,56,15,1.45833333333333,3,3,3,1,1,3.33333333333333,3,1,3,1,2,2,3,2,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,16,1.45833333333333,4,2,3,1,1,3.33333333333333,3,1,3,1,2,2,3,1,4,1,1,4,NA,11,11,13,15,2,2,19
10490,56,17,1,2,3,4,1,4,4,4,1,4,1,4,3,4,1,2,4,4,4,NA,11,11,13,15,2,2,19
10490,56,18,1,4,2,3,1,2,3,3,2,3,2,3,2,3,2,3,3,2,4,NA,11,11,13,15,2,2,19
10490,56,19,1.45833333333333,2,3,3,2,1,3.33333333333333,3,2,3,3,2,3,3,1,2,1,1,4,NA,11,11,13,15,2,2,19
10490,56,21,2,2,1,2,1,2,3,2,1,3,2,4,3,3,2,3,2,3,4,NA,11,11,13,15,2,2,19
10490,56,22,2,2,3,3,1,4,4,4,1,4,2,4,3,4,1,3,3,2,4,NA,11,11,13,15,2,2,19
10490,56,23,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,2,2,3,1,2,1,1,4,NA,11,11,13,15,2,2,19
10490,56,24,1.45833333333333,4,3,3,1,1,3.33333333333333,3,1,3,1,3,2,3,1,3,2,2,4,NA,11,11,13,15,2,2,19
10490,56,25,1,2,3,3,1,3,4,4,1,4,1,4,2,3,1,2,3,3,4,NA,11,11,13,15,2,2,19
10490,56,26,1,2,2,3,1,3,3,4,1,3,1,3,3,3,2,3,3,4,4,NA,11,11,13,15,2,2,19
10490,56,27,1,1,3,3,2,4,3,3,2,3,2,3,3,3,1,2,3,3,4,NA,11,11,13,15,2,2,19
10490,56,28,1.45833333333333,5,2,3,1,1,3.33333333333333,3,2,3,2,3,2,3,1,3,2,1,4,NA,11,11,13,15,2,2,19
10490,56,29,2,2,3,3,1,4,3,3,1,3,1,3,2,3,2,2,3,3,4,NA,11,11,13,15,2,2,19
10490,56,30,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,3,2,4,1,3,1,2,4,NA,11,11,13,15,2,2,19
10490,56,31,1,2,3,3,1,3,3,3,1,3,1,3,3,3,2,2,3,3,4,NA,11,11,13,15,2,2,19
10490,56,32,1.45833333333333,4,2,3,1,1,3.33333333333333,3,1,3,1,3,3,3,3,4,2,1,4,NA,11,11,13,15,2,2,19
10490,56,33,1.45833333333333,5,3,3,1,1,3.33333333333333,3,2,1,2,3,2,3,1,3,1,2,4,NA,11,11,13,15,2,2,19
10490,56,34,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,3,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,35,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,4,1,3,3,4,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,36,1,1,3,5,1,5,3,3,1,5,1,4,3,5,1,1,5,5,4,NA,11,11,13,15,2,2,19
10490,56,37,1.45833333333333,4,3,3,1,2,3.33333333333333,3,1,3,1,3,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,38,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,3,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,39,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,3,3,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,40,1.45833333333333,3,3,3,1,2,3.33333333333333,3,1,3,2,3,2,3,1,3,1,2,4,NA,11,11,13,15,2,2,19
10490,56,41,2,2,3,3,1,3,3,3,2,3,2,3,4,3,2,2,4,3,4,NA,11,11,13,15,2,2,19
10490,56,42,1.45833333333333,4,3,3,1,1,3.33333333333333,3,2,3,2,3,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,43,1.45833333333333,4,3,3,2,1,3.33333333333333,3,2,3,2,3,3,3,1,2,1,1,4,NA,11,11,13,15,2,2,19
10490,56,44,1.45833333333333,4,3,3,1,1,3.33333333333333,3,2,2,2,3,2,3,1,2,1,1,4,NA,11,11,13,15,2,2,19
10490,56,45,2,2,3,3,2,3,4,3,3,3,2,3,3,3,1,2,3,4,4,NA,11,11,13,15,2,2,19
10490,56,46,2,2,3,3,1,3,3,3,2,3,2,3,3,3,1,2,2,1,4,NA,11,11,13,15,2,2,19
10490,56,47,1,1,2,4,1,4,3.33333333333333,4,1,4,1,4,4,5,1,2,4,4,4,NA,11,11,13,15,2,2,19
10490,56,48,1.45833333333333,5,3,3,1,1,3.33333333333333,3,2,3,2,3,2,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,49,1,3,2,3,1,2,3,3,2,3,2,3,4,3,1,3,3,3,4,NA,11,11,13,15,2,2,19
10490,56,50,1,2,3,3,1,4,3,3,2,3,2,3,4,3,1,3,3,4,4,NA,11,11,13,15,2,2,19
10490,56,51,1.45833333333333,5,3,3,1,1,3.33333333333333,3,2,3,2,3,4,3,1,2,1,1,4,NA,11,11,13,15,2,2,19
10490,56,52,1.45833333333333,4,3,3,2,1,3.33333333333333,3,2,3,2,3,3,3,3,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,53,1.45833333333333,3,3,3,2,3,3.33333333333333,3,2,3,2,3,3,3,1,2,3,3,4,NA,11,11,13,15,2,2,19
10490,56,54,1,3,3,3,1,3,3,4,2,3,2,3,3,3,1,3,3,3,4,NA,11,11,13,15,2,2,19
10490,56,55,1,3,3,3,1,3,4,3,2,3,2,3,3,2,3,2,2,2,4,NA,11,11,13,15,2,2,19
10490,56,56,1.45833333333333,3,3,3,1,1,3.33333333333333,3,1,3,1,3,4,4,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,57,1,2,3,3,1,3,3,3,2,3,1,3,3,3,1,3,3,3,4,NA,11,11,13,15,2,2,19
10490,56,58,1.45833333333333,5,3,3,1,1,3.33333333333333,3,1,3,1,3,4,3,1,3,1,1,4,NA,11,11,13,15,2,2,19
10490,56,59,2,3,3,3,1,3,4,3,2,3,2,3,4,3,1,1,3,3,4,NA,11,11,13,15,2,2,19
10490,56,60,2,1,2,4,1,4,4,3,1,4,1,3,4,4,1,1,4,4,4,NA,11,11,13,15,2,2,19
10445,40,3,1,3,1,3,2,4,4,5,3,4,3,5,4,3,2,4,5,2,NA,5,14,11,3,12,3,2,18
10445,40,4,1,3,5,2,3,3,3,5,3,3,3,5,2,4,2,5,4,4,NA,5,14,11,3,12,3,2,18
10445,40,5,1,5,1,1,4,1,5,5,4,2,3,5,3,2,3,4,3,1,NA,5,14,11,3,12,3,2,18
10445,40,6,1,3,1,2,2,4,5,5,3,3,3,5,3,3,1,5,5,4,NA,5,14,11,3,12,3,2,18
10445,40,7,1,4,1,1,3,1,5,5,4,2,4,5,2,2,1,5,5,3,NA,5,14,11,3,12,3,2,18
10445,40,8,1,3,4,3,3,4,5,4,4,4,4,4,1,4,2,4,5,4,NA,5,14,11,3,12,3,2,18
10445,40,9,1,3,1,1,4,2,5,5,5,2,5,5,1,1,3,5,5,2,NA,5,14,11,3,12,3,2,18
10445,40,10,1,3,2,2,2,4,5,5,4,3,3,5,4,2,2,5,5,3,NA,5,14,11,3,12,3,2,18
10445,40,11,1,3,3,3,2,4,5,5,3,4,2,5,4,4,2,5,5,4,NA,5,14,11,3,12,3,2,18
10445,40,12,1,1,1,3,1,5,5,5,3,5,3,5,4,5,1,5,5,5,NA,5,14,11,3,12,3,2,18
10445,40,14,1,4,4,3,1,5,5,5,4,5,2,5,4,5,1,4,5,5,NA,5,14,11,3,12,3,2,18
10445,40,15,1,4,1,2,3,2,4,5,4,4,3,5,2,3,1,5,5,5,NA,5,14,11,3,12,3,2,18
10445,40,16,1,3,4,3,3,3,4,4,4,3,3,4,3,3,3,3,5,3,NA,5,14,11,3,12,3,2,18
10445,40,17,1,5,1,1,4,2,5,5,5,3,4,4,1,2,5,4,1,2,NA,5,14,11,3,12,3,2,18
10445,40,18,1,5,3,2,3,3,5,5,5,3,2,5,2,3,3,5,3,3,NA,5,14,11,3,12,3,2,18
10445,40,19,1.13888888888889,5,3,1,2,4,4.72222222222222,5,5,4,2,5,3,4,1,5,5,3,NA,5,14,11,3,12,3,2,18
10445,40,21,1,2,1,1,4,3,4,5,5,2,5,5,2,1,3,4,3,3,NA,5,14,11,3,12,3,2,18
